customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,is_senior,has_partner,num_products,churned
CUST00029,40,one_year,fiber,credit_card,75.52,2912.9,1,662.7,0,1,5,0
CUST00255,48,two_year,fiber,credit_card,88.32,4447.89,3,151.4,0,1,5,0
CUST00745,58,month_to_month,fiber,electronic_check,68.87,3948.35,0,499.1,0,0,5,1
CUST00459,61,month_to_month,dsl,credit_card,45.0,2573.64,1,144.7,0,1,3,0
CUST00384,18,one_year,fiber,bank_transfer,71.48,1328.38,1,,0,1,4,0
CUST00314,21,month_to_month,fiber,credit_card,74.6,1508.9,1,159.3,0,1,2,1
CUST00085,46,month_to_month,fiber,electronic_check,72.57,3445.43,2,96.3,0,1,4,1
CUST00575,1,month_to_month,dsl,electronic_check,65.72,62.76,1,277.3,0,0,2,1
CUST00137,44,two_year,fiber,credit_card,65.0,2888.21,1,159.4,0,0,1,0
CUST00112,57,two_year,dsl,electronic_check,53.15,3168.8,3,317.3,0,1,2,0
CUST00195,70,month_to_month,fiber,mailed_check,91.44,5942.86,0,138.2,0,0,3,0
CUST00179,65,one_year,dsl,bank_transfer,68.41,4140.43,3,425.6,0,0,5,0
CUST00877,39,two_year,dsl,electronic_check,61.94,2375.4,3,79.6,0,1,5,0
CUST00497,9,one_year,fiber,bank_transfer,84.89,719.43,3,196.1,0,1,2,1
CUST00130,46,two_year,none,electronic_check,33.57,1656.68,4,0.0,0,0,5,0
CUST00338,23,month_to_month,fiber,,74.19,1720.22,1,145.4,0,0,3,0
CUST00609,70,two_year,dsl,credit_card,49.57,3324.49,2,94.0,0,0,1,0
CUST00125,62,month_to_month,fiber,credit_card,65.0,3886.39,3,228.8,0,1,5,1
CUST00949,69,month_to_month,dsl,mailed_check,48.16,3390.17,0,527.8,0,0,1,0
CUST00227,59,month_to_month,fiber,bank_transfer,71.29,4145.45,0,184.6,0,0,2,0
CUST00269,45,month_to_month,none,credit_card,32.78,1360.28,1,0.0,0,1,3,0
CUST00965,69,month_to_month,fiber,bank_transfer,65.82,4333.16,3,114.0,1,1,3,1
CUST00988,23,one_year,fiber,electronic_check,82.01,1893.16,4,386.5,1,1,4,0
CUST00104,1,two_year,dsl,electronic_check,45.3,,0,221.7,0,1,2,0
CUST00594,71,month_to_month,dsl,bank_transfer,57.62,4487.29,3,135.0,0,1,3,0
CUST00844,3,two_year,fiber,electronic_check,84.3,234.96,0,70.9,0,0,3,0
CUST00652,47,one_year,dsl,bank_transfer,49.45,2193.77,0,176.7,0,1,1,0
CUST00228,42,month_to_month,none,mailed_check,20.0,784.12,4,0.0,0,1,3,1
CUST00875,51,month_to_month,dsl,mailed_check,63.95,3540.83,0,506.0,0,1,3,0
CUST00302,60,month_to_month,dsl,bank_transfer,76.01,4940.32,0,310.2,0,1,2,0
CUST00276,35,month_to_month,dsl,electronic_check,51.56,1773.97,0,183.0,0,1,4,1
CUST00127,6,month_to_month,fiber,,83.61,473.35,4,455.8,0,1,4,1
CUST00406,37,month_to_month,dsl,electronic_check,52.0,1773.56,2,213.9,0,1,3,0
CUST00881,7,month_to_month,fiber,mailed_check,77.74,498.17,0,178.3,0,0,4,1
CUST00037,62,one_year,fiber,mailed_check,67.17,3996.74,2,202.1,0,1,4,0
CUST00140,32,month_to_month,fiber,electronic_check,78.08,2356.32,1,260.6,1,0,3,1
CUST00304,65,one_year,none,electronic_check,35.75,2540.76,0,0.0,0,1,3,0
CUST00268,25,month_to_month,none,electronic_check,34.99,939.29,0,0.0,1,0,5,1
CUST00534,21,one_year,fiber,electronic_check,77.58,1530.44,1,236.1,0,1,5,1
CUST00546,4,month_to_month,dsl,mailed_check,57.81,228.23,3,182.1,0,0,2,1
CUST00213,57,one_year,fiber,bank_transfer,86.17,5259.96,0,206.3,0,0,3,0
CUST00469,14,month_to_month,none,electronic_check,20.0,290.7,1,0.0,0,0,5,1
CUST00199,25,month_to_month,dsl,mailed_check,71.26,1914.98,1,115.4,0,0,2,0
CUST00528,11,two_year,dsl,electronic_check,45.0,514.99,1,235.5,0,0,5,0
CUST00916,34,two_year,fiber,electronic_check,69.22,2265.07,2,170.9,0,0,5,0
CUST00242,43,month_to_month,dsl,bank_transfer,64.82,2657.56,1,282.2,0,0,2,0
CUST00343,45,two_year,fiber,bank_transfer,76.98,3605.46,2,381.8,0,1,3,1
CUST00550,50,month_to_month,dsl,electronic_check,64.6,2911.82,1,515.1,0,0,5,1
CUST00387,5,one_year,fiber,,79.37,376.04,0,151.7,0,1,5,1
CUST00850,44,two_year,fiber,bank_transfer,76.63,3550.99,0,196.8,0,1,4,0
CUST00207,56,month_to_month,none,credit_card,33.59,1863.39,2,0.0,0,1,2,0
CUST00296,38,month_to_month,dsl,electronic_check,56.09,2101.84,3,166.7,0,0,3,0
CUST00851,71,one_year,fiber,credit_card,76.81,5718.08,1,365.8,0,0,1,0
CUST00074,10,month_to_month,fiber,electronic_check,75.81,720.25,0,201.5,0,1,1,1
CUST00741,59,month_to_month,dsl,bank_transfer,52.57,3139.38,1,187.6,0,0,3,0
CUST00105,58,one_year,dsl,credit_card,47.36,2894.7,4,63.2,0,1,1,0
CUST00684,70,month_to_month,dsl,credit_card,53.24,3837.74,0,145.7,0,0,3,0
CUST00944,35,two_year,fiber,electronic_check,89.7,3411.05,0,315.2,0,1,2,0
CUST00953,45,month_to_month,fiber,credit_card,73.0,3236.99,2,278.8,0,0,2,1
CUST00017,37,two_year,none,mailed_check,38.41,1419.44,2,0.0,0,0,3,0
CUST00440,29,one_year,dsl,mailed_check,61.83,1753.5,2,204.1,0,1,4,0
CUST00092,58,month_to_month,fiber,electronic_check,84.1,4548.79,0,369.2,0,1,5,0
CUST00089,56,month_to_month,none,bank_transfer,34.89,1983.49,0,0.0,0,1,2,0
CUST00451,70,month_to_month,dsl,bank_transfer,53.9,3870.94,3,205.1,0,1,1,0
CUST00103,58,one_year,fiber,credit_card,73.1,4647.89,1,182.0,0,0,3,1
CUST00239,23,month_to_month,fiber,electronic_check,91.18,1949.76,0,239.3,1,1,2,1
CUST00717,38,two_year,none,electronic_check,44.8,1649.46,2,0.0,0,0,1,0
CUST00247,55,month_to_month,dsl,credit_card,53.98,2825.97,0,295.2,0,1,3,0
CUST00709,35,one_year,dsl,electronic_check,45.0,1597.83,0,348.6,1,0,4,1
CUST00158,41,one_year,fiber,credit_card,72.87,2793.98,1,81.0,0,0,1,1
CUST00480,8,month_to_month,fiber,bank_transfer,78.34,583.95,0,376.5,0,1,4,1
CUST00646,24,month_to_month,dsl,electronic_check,59.7,1415.46,2,386.5,0,0,3,0
CUST00921,63,one_year,dsl,credit_card,71.73,4248.94,4,35.3,0,1,2,0
CUST00815,57,two_year,fiber,mailed_check,65.0,3766.87,2,220.8,0,1,5,0
CUST00019,61,month_to_month,fiber,credit_card,65.02,4180.84,2,286.0,0,1,4,0
CUST00701,38,month_to_month,dsl,electronic_check,45.0,1670.64,1,345.6,1,0,4,0
CUST00122,49,one_year,none,electronic_check,34.37,1848.03,1,0.0,0,1,3,0
CUST00827,50,month_to_month,dsl,electronic_check,53.94,2586.18,1,198.9,0,0,2,0
CUST00700,7,two_year,fiber,bank_transfer,68.45,494.28,3,279.5,0,0,1,1
CUST00275,31,one_year,none,electronic_check,33.22,1039.07,1,0.0,0,1,1,0
CUST00434,10,one_year,fiber,credit_card,82.67,797.6,2,124.8,0,0,5,0
CUST00888,14,month_to_month,dsl,bank_transfer,58.15,867.54,1,218.4,0,1,3,0
CUST00312,49,one_year,fiber,bank_transfer,66.5,3111.37,1,441.8,0,1,4,0
CUST00761,13,two_year,dsl,electronic_check,70.96,884.34,0,313.0,0,0,1,1
CUST00826,7,month_to_month,none,credit_card,34.43,265.05,4,0.0,0,0,3,1
CUST00547,31,one_year,fiber,bank_transfer,83.79,2505.07,3,471.9,0,1,1,0
CUST00182,11,two_year,none,mailed_check,33.92,369.74,0,0.0,0,0,5,0
CUST00185,36,month_to_month,none,electronic_check,36.28,1282.18,1,0.0,0,1,5,0
CUST00407,32,month_to_month,fiber,electronic_check,80.78,2685.79,2,198.4,0,0,1,1
CUST00607,24,month_to_month,none,electronic_check,24.48,577.69,0,0.0,0,1,3,0
CUST00693,68,two_year,none,electronic_check,25.92,1602.82,2,0.0,0,0,2,0
CUST00521,26,month_to_month,none,mailed_check,21.62,580.44,1,0.0,0,1,4,1
CUST00381,1,two_year,none,credit_card,33.57,36.16,0,0.0,0,1,1,0
CUST00411,13,one_year,dsl,electronic_check,46.56,578.71,0,259.6,0,1,2,1
CUST00635,14,two_year,dsl,credit_card,57.89,879.57,0,53.7,0,1,3,0
CUST00370,56,month_to_month,none,electronic_check,28.41,1496.04,2,0.0,0,1,2,0
CUST00805,54,month_to_month,dsl,electronic_check,61.58,3067.47,0,263.6,0,1,2,0
CUST00974,35,one_year,dsl,electronic_check,57.82,2198.41,2,235.5,0,0,1,1
CUST00749,23,month_to_month,none,bank_transfer,25.13,547.46,3,0.0,0,1,4,0
CUST00079,41,one_year,none,credit_card,46.51,1984.61,2,0.0,0,0,5,0
CUST00574,4,month_to_month,dsl,credit_card,65.48,278.52,1,110.2,0,0,2,1
CUST00638,22,month_to_month,dsl,bank_transfer,47.9,959.75,4,124.2,0,0,1,0
CUST00608,38,one_year,fiber,bank_transfer,79.82,3298.48,2,149.8,0,1,1,0
CUST00789,40,one_year,none,mailed_check,25.91,1034.41,0,0.0,0,1,5,0
CUST00981,43,month_to_month,fiber,credit_card,73.57,2917.2,1,162.2,0,0,5,1
CUST00822,48,one_year,fiber,credit_card,83.98,4213.21,2,160.9,0,1,3,0
CUST00915,43,one_year,fiber,electronic_check,83.77,3538.46,0,79.8,0,1,2,0
CUST00417,70,two_year,dsl,credit_card,57.41,4023.82,1,231.2,0,0,1,0
CUST00738,25,month_to_month,fiber,credit_card,80.97,1940.38,3,336.8,0,1,5,1
CUST00562,4,two_year,fiber,bank_transfer,74.56,287.28,1,79.7,0,1,1,0
CUST00068,27,two_year,dsl,electronic_check,66.69,1881.91,0,178.3,0,0,3,0
CUST00537,33,one_year,dsl,credit_card,60.33,1985.6,1,272.5,0,1,3,0
CUST00078,17,month_to_month,none,bank_transfer,33.93,521.95,2,0.0,0,1,1,0
CUST00106,57,month_to_month,dsl,electronic_check,52.74,3009.64,2,163.8,0,1,3,0
CUST00026,47,two_year,dsl,electronic_check,56.04,2587.34,2,393.6,0,0,4,0
CUST00821,2,one_year,dsl,credit_card,62.1,127.02,3,166.9,0,0,1,1
CUST00639,58,one_year,dsl,bank_transfer,47.28,2745.61,0,316.0,0,0,4,0
CUST00560,62,month_to_month,none,credit_card,40.46,2378.45,1,0.0,0,1,1,0
CUST00756,32,month_to_month,dsl,mailed_check,57.28,1717.17,1,142.8,1,1,2,0
CUST00691,72,two_year,fiber,bank_transfer,71.15,5251.57,0,162.8,1,0,5,0
CUST00859,49,month_to_month,dsl,electronic_check,54.78,2564.57,2,125.6,0,0,5,1
CUST00977,7,month_to_month,fiber,bank_transfer,70.23,505.96,1,348.7,0,0,1,1
CUST00861,70,month_to_month,dsl,mailed_check,59.01,3752.61,3,177.9,0,0,4,0
CUST00736,49,month_to_month,fiber,mailed_check,67.0,3201.0,1,132.8,0,1,3,1
CUST00954,31,one_year,fiber,credit_card,65.0,2108.36,2,345.9,1,1,3,1
CUST00491,68,two_year,dsl,bank_transfer,57.56,3578.1,1,327.0,0,0,3,0
CUST00986,47,month_to_month,fiber,mailed_check,65.91,3281.25,0,76.4,0,0,4,0
CUST00835,62,month_to_month,none,electronic_check,34.34,2084.82,2,0.0,0,1,5,0
CUST00606,39,month_to_month,fiber,electronic_check,72.56,2990.53,2,309.2,0,0,4,0
CUST00364,65,month_to_month,fiber,mailed_check,72.74,4628.66,2,434.6,0,1,4,1
CUST00070,34,one_year,dsl,bank_transfer,56.89,1768.1,1,194.2,0,1,2,0
CUST00549,38,one_year,fiber,bank_transfer,76.67,2636.99,0,280.8,0,0,4,1
CUST00161,72,month_to_month,fiber,mailed_check,83.39,5404.78,0,234.9,0,0,4,0
CUST00012,71,month_to_month,none,credit_card,20.0,1560.9,2,0.0,0,0,2,0
CUST00145,72,two_year,fiber,credit_card,73.51,5422.76,0,77.6,0,0,4,0
CUST00518,5,month_to_month,none,electronic_check,20.0,97.06,1,0.0,0,1,3,1
CUST00428,58,one_year,none,electronic_check,39.19,2355.98,2,0.0,0,0,4,0
CUST00640,69,two_year,fiber,mailed_check,69.85,4937.86,2,172.4,0,1,3,0
CUST00177,52,one_year,fiber,,73.64,3528.58,1,243.5,0,0,3,0
CUST00441,71,month_to_month,dsl,electronic_check,56.85,3762.64,1,222.6,0,0,5,0
CUST00522,11,one_year,fiber,bank_transfer,66.68,772.63,0,169.3,0,1,2,0
CUST00862,67,month_to_month,none,bank_transfer,24.98,1797.09,5,0.0,0,1,4,0
CUST00932,51,month_to_month,dsl,bank_transfer,47.42,2336.77,0,117.7,0,0,1,0
CUST00689,33,month_to_month,dsl,bank_transfer,48.4,1543.47,2,108.4,0,1,5,0
CUST00232,62,month_to_month,dsl,credit_card,57.79,3663.16,1,,0,1,1,1
CUST00211,19,one_year,fiber,bank_transfer,70.43,1269.81,4,365.4,0,0,3,0
CUST00641,49,month_to_month,fiber,bank_transfer,80.08,3772.33,1,220.8,0,1,2,0
CUST00144,30,one_year,dsl,credit_card,67.49,1866.48,2,140.8,1,1,5,0
CUST00754,68,two_year,fiber,bank_transfer,73.83,5233.79,0,216.2,0,1,4,0
CUST00520,43,month_to_month,dsl,bank_transfer,45.0,1825.92,2,219.7,0,0,5,1
CUST00942,30,month_to_month,dsl,bank_transfer,59.55,1888.49,1,304.4,1,1,4,1
CUST00299,21,month_to_month,dsl,electronic_check,57.14,1237.26,2,157.4,0,1,4,0
CUST00429,2,month_to_month,fiber,credit_card,69.14,130.45,0,62.5,0,1,2,1
CUST00613,57,month_to_month,fiber,mailed_check,65.0,3604.49,1,110.8,1,1,3,1
CUST00919,19,two_year,none,electronic_check,30.0,517.66,0,0.0,0,1,4,1
CUST00927,39,month_to_month,none,credit_card,31.97,1162.9,2,0.0,1,0,4,0
CUST00009,15,month_to_month,fiber,electronic_check,79.81,1205.2,2,217.1,0,1,2,1
CUST00157,10,two_year,dsl,mailed_check,58.24,604.5,0,244.3,0,1,2,0
CUST00540,2,month_to_month,fiber,electronic_check,81.32,176.28,2,444.9,0,0,5,1
CUST00507,39,month_to_month,fiber,electronic_check,66.55,2434.35,2,407.6,0,0,1,1
CUST00437,41,month_to_month,dsl,electronic_check,53.31,2259.12,0,311.4,0,0,5,0
CUST00267,33,month_to_month,dsl,credit_card,60.75,2051.71,2,151.7,0,0,4,0
CUST00462,11,one_year,dsl,electronic_check,61.93,694.2,0,250.1,0,0,5,0
CUST00577,67,one_year,dsl,electronic_check,51.36,3475.28,1,217.2,0,1,3,0
CUST00339,15,one_year,fiber,electronic_check,86.1,1305.03,4,111.9,0,0,2,1
CUST00256,11,month_to_month,dsl,electronic_check,54.28,618.79,0,276.2,0,1,5,0
CUST00799,23,month_to_month,fiber,bank_transfer,78.07,1878.71,4,242.0,0,0,1,1
CUST00841,21,two_year,none,electronic_check,45.6,983.3,2,0.0,0,0,3,1
CUST00666,51,month_to_month,fiber,electronic_check,78.19,4303.44,2,231.4,0,0,4,1
CUST00561,39,one_year,dsl,bank_transfer,45.0,1632.41,0,428.8,1,1,1,0
CUST00209,19,two_year,fiber,bank_transfer,94.94,1886.33,2,307.2,0,0,4,1
CUST00288,42,month_to_month,fiber,electronic_check,65.0,2574.03,3,175.4,0,0,1,1
CUST00002,56,month_to_month,none,electronic_check,20.0,1185.05,1,0.0,0,0,3,0
CUST00342,21,one_year,fiber,electronic_check,77.26,1675.97,1,320.9,0,0,1,0
CUST00270,43,two_year,dsl,mailed_check,53.14,2146.4,0,,0,0,5,0
CUST00266,42,one_year,fiber,electronic_check,81.83,3397.8,0,407.3,0,1,1,0
CUST00808,8,one_year,fiber,electronic_check,85.22,655.46,2,170.2,0,0,3,1
CUST00814,21,month_to_month,dsl,electronic_check,48.53,1072.61,1,202.7,0,0,4,0
CUST00096,21,two_year,none,electronic_check,37.8,844.82,2,0.0,1,0,4,0
CUST00959,70,two_year,fiber,,77.87,5075.38,1,219.6,0,1,2,1
CUST00043,51,month_to_month,fiber,electronic_check,81.34,4439.19,1,203.6,0,0,1,1
CUST00869,33,month_to_month,fiber,electronic_check,82.85,2572.07,3,397.2,0,1,3,1
CUST00990,57,one_year,fiber,credit_card,65.0,3803.24,1,269.0,0,1,4,0
CUST00966,43,one_year,fiber,electronic_check,75.71,3468.21,1,348.9,0,1,2,0
CUST00629,37,month_to_month,fiber,credit_card,74.1,2926.32,0,259.2,0,1,1,1
CUST00046,70,two_year,dsl,electronic_check,52.27,3822.96,0,233.4,0,1,4,0
CUST00162,48,two_year,dsl,mailed_check,48.91,2335.36,2,57.7,0,1,5,0
CUST00728,7,two_year,none,credit_card,23.53,150.64,1,0.0,0,0,1,0
CUST00630,27,month_to_month,dsl,bank_transfer,67.07,1692.01,3,212.0,0,0,4,1
CUST00289,40,one_year,none,electronic_check,45.79,1908.31,1,0.0,0,0,2,0
CUST00590,61,two_year,fiber,mailed_check,77.5,4533.03,5,313.5,0,0,4,0
CUST00885,59,month_to_month,fiber,bank_transfer,66.34,4267.76,0,286.7,0,1,4,0
CUST00943,66,month_to_month,fiber,credit_card,65.0,3866.23,1,232.7,0,1,3,0
CUST00576,27,two_year,none,credit_card,34.14,930.86,0,0.0,0,0,1,0
CUST00316,48,month_to_month,fiber,credit_card,69.07,3108.17,1,254.6,0,1,3,0
CUST00231,34,month_to_month,fiber,mailed_check,69.39,2239.38,3,247.8,0,0,4,1
CUST00699,4,two_year,dsl,credit_card,54.84,220.6,1,288.7,0,0,5,0
CUST00818,8,one_year,fiber,bank_transfer,86.12,656.21,0,237.2,0,1,5,0
CUST00712,38,one_year,dsl,bank_transfer,58.49,2054.77,1,200.2,0,1,2,1
CUST00077,24,two_year,fiber,mailed_check,65.0,1629.92,1,217.2,0,1,2,0
CUST00634,28,one_year,dsl,electronic_check,56.56,1462.28,1,277.4,0,1,1,0
CUST00964,16,two_year,fiber,electronic_check,73.4,1282.57,1,283.3,0,1,4,0
CUST00248,30,two_year,fiber,mailed_check,73.63,2255.37,1,102.6,0,1,4,0
CUST00477,61,month_to_month,fiber,credit_card,88.14,5100.17,3,285.0,0,1,1,1
CUST00671,69,two_year,none,bank_transfer,35.71,2260.94,1,0.0,0,0,5,0
CUST00086,51,month_to_month,fiber,bank_transfer,83.76,4489.64,2,219.5,0,1,5,0
CUST00470,68,two_year,none,electronic_check,20.81,1338.05,1,0.0,0,1,5,0
CUST00226,23,month_to_month,fiber,bank_transfer,70.36,1484.43,0,150.1,0,0,2,1
CUST00775,61,month_to_month,fiber,mailed_check,65.0,4263.02,0,213.3,0,0,3,0
CUST00332,27,one_year,fiber,electronic_check,78.64,2126.55,1,523.2,1,1,1,0
CUST00234,55,month_to_month,fiber,electronic_check,77.63,4326.8,2,490.1,0,0,4,1
CUST00589,61,two_year,none,credit_card,32.37,1975.82,2,0.0,0,0,2,0
CUST00476,57,month_to_month,fiber,electronic_check,65.53,4003.15,2,209.3,0,0,1,0
CUST00883,33,two_year,fiber,mailed_check,73.53,2620.7,2,156.9,0,1,5,0
CUST00863,9,month_to_month,none,credit_card,41.73,381.76,2,0.0,1,0,1,1
CUST00600,47,one_year,fiber,credit_card,66.01,2900.48,1,284.5,0,0,2,0
CUST00422,50,month_to_month,fiber,credit_card,74.21,3472.94,2,205.4,0,0,1,0
CUST00688,43,month_to_month,fiber,electronic_check,65.27,2595.64,1,76.5,0,0,1,1
CUST00183,36,month_to_month,dsl,bank_transfer,61.81,2039.62,3,212.5,0,1,2,1
CUST00618,20,one_year,none,credit_card,41.44,883.16,0,0.0,1,0,3,0
CUST00333,23,month_to_month,fiber,bank_transfer,77.25,1933.32,1,209.1,0,0,1,0
CUST00439,6,one_year,fiber,bank_transfer,72.95,429.64,1,229.1,0,0,1,1
CUST00050,57,month_to_month,dsl,credit_card,49.79,2991.63,2,303.3,1,1,1,0
CUST00006,62,one_year,dsl,bank_transfer,48.63,3181.39,0,127.7,0,0,5,0
CUST00530,67,one_year,fiber,electronic_check,72.47,4598.1,3,349.7,0,0,2,0
CUST00235,36,month_to_month,none,bank_transfer,24.98,844.21,1,0.0,0,0,3,0
CUST00487,25,two_year,none,credit_card,20.3,489.05,3,0.0,0,1,3,0
CUST00897,37,two_year,dsl,electronic_check,51.29,1981.83,1,119.5,0,0,3,0
CUST00498,27,one_year,none,electronic_check,23.95,686.99,1,0.0,0,1,5,0
CUST00891,8,month_to_month,dsl,electronic_check,53.08,466.85,2,119.3,0,0,4,1
CUST00107,57,one_year,dsl,credit_card,56.93,3512.88,3,340.2,1,0,2,0
CUST00444,36,two_year,dsl,,47.26,1692.64,1,162.1,0,0,5,0
CUST00489,56,month_to_month,fiber,bank_transfer,78.21,4485.95,2,128.1,0,1,1,0
CUST00647,34,one_year,fiber,electronic_check,79.76,2556.62,2,280.4,0,0,4,1
CUST00013,53,two_year,fiber,credit_card,71.05,3469.83,1,333.5,1,0,2,0
CUST00739,54,one_year,dsl,bank_transfer,54.29,2710.42,2,62.6,0,0,4,1
CUST00727,52,month_to_month,fiber,credit_card,79.38,4482.65,4,,0,1,3,1
CUST00191,50,month_to_month,none,credit_card,31.49,1513.56,2,0.0,0,0,2,0
CUST00938,11,month_to_month,fiber,bank_transfer,67.53,690.5,3,216.7,0,0,1,1
CUST00833,33,one_year,fiber,electronic_check,71.91,2438.62,0,232.7,0,1,5,1
CUST00283,49,month_to_month,dsl,bank_transfer,56.09,2752.44,1,179.8,0,1,3,0
CUST00030,32,month_to_month,none,,30.92,,1,0.0,0,1,4,1
CUST00170,2,month_to_month,none,electronic_check,28.31,60.52,2,0.0,1,1,5,1
CUST00181,68,month_to_month,none,credit_card,20.48,1508.63,2,0.0,1,0,2,0
CUST00101,60,month_to_month,none,bank_transfer,32.12,2039.21,2,0.0,1,0,1,0
CUST00198,9,month_to_month,fiber,mailed_check,77.47,638.32,0,170.5,0,0,2,1
CUST00496,30,one_year,none,mailed_check,32.59,970.88,2,0.0,0,1,1,0
CUST00722,68,month_to_month,fiber,bank_transfer,86.75,5509.94,3,243.9,0,1,1,0
CUST00648,39,two_year,none,electronic_check,24.2,1022.46,0,0.0,0,0,5,0
CUST00969,67,month_to_month,fiber,mailed_check,68.99,4572.04,2,249.7,0,1,2,0
CUST00925,18,two_year,none,bank_transfer,30.3,570.42,0,0.0,0,1,2,0
CUST00711,49,month_to_month,none,electronic_check,36.54,1855.49,1,0.0,0,0,2,1
CUST00374,27,month_to_month,dsl,credit_card,51.45,1274.34,1,98.9,0,0,3,1
CUST00679,38,one_year,fiber,electronic_check,78.32,2858.17,3,328.8,0,0,3,1
CUST00878,54,month_to_month,fiber,electronic_check,69.63,3657.55,0,121.0,0,1,1,1
CUST00649,70,two_year,none,mailed_check,31.29,2399.07,1,0.0,0,0,4,0
CUST00798,34,one_year,dsl,bank_transfer,54.77,1742.18,1,193.5,1,1,2,0
CUST00848,4,month_to_month,none,bank_transfer,39.83,157.34,2,0.0,0,0,4,0
CUST00461,53,two_year,none,mailed_check,51.92,2505.95,1,,0,1,1,0
CUST00414,10,month_to_month,dsl,electronic_check,52.45,544.64,4,191.4,1,1,4,0
CUST00132,40,one_year,dsl,bank_transfer,55.1,2281.22,3,263.7,1,0,2,0
CUST00040,46,month_to_month,fiber,electronic_check,78.05,3292.14,2,299.6,0,1,4,1
CUST00435,32,one_year,none,bank_transfer,39.86,1355.85,0,0.0,0,0,1,0
CUST00216,20,two_year,none,credit_card,20.0,392.02,3,0.0,0,1,1,0
CUST00556,37,one_year,dsl,credit_card,48.3,1928.54,1,208.7,0,0,2,0
CUST00567,17,one_year,dsl,credit_card,51.74,937.74,0,372.6,1,0,2,0
CUST00763,69,two_year,fiber,electronic_check,65.0,4270.88,1,298.3,1,0,4,0
CUST00475,46,month_to_month,fiber,credit_card,80.71,3517.14,3,297.1,0,1,3,1
CUST00457,11,month_to_month,fiber,electronic_check,89.8,1032.12,3,199.4,0,0,4,1
CUST00812,64,one_year,fiber,bank_transfer,65.0,4461.74,2,239.4,0,0,3,0
CUST00261,58,month_to_month,fiber,mailed_check,71.86,3939.18,0,110.5,0,1,4,0
CUST00817,4,two_year,fiber,bank_transfer,91.96,348.82,1,271.2,0,1,1,0
CUST00036,5,one_year,dsl,mailed_check,63.51,313.18,2,171.7,1,1,2,0
CUST00828,65,month_to_month,fiber,electronic_check,74.04,4508.38,3,241.4,0,1,3,1
CUST00310,8,month_to_month,none,electronic_check,24.41,194.93,0,0.0,0,1,4,0
CUST00277,34,one_year,dsl,bank_transfer,57.52,2147.12,1,280.0,0,1,3,0
CUST00637,17,month_to_month,dsl,electronic_check,45.0,805.81,1,153.0,0,1,3,0
CUST00655,40,two_year,none,credit_card,28.79,1151.61,1,0.0,0,0,5,0
CUST00623,12,one_year,none,mailed_check,39.33,482.76,3,0.0,1,1,5,1
CUST00836,56,one_year,dsl,credit_card,81.17,4127.36,0,212.4,0,1,1,0
CUST00845,1,month_to_month,fiber,electronic_check,80.64,74.94,0,84.5,0,0,4,1
CUST00394,44,month_to_month,fiber,credit_card,78.0,3445.26,0,144.3,0,1,4,0
CUST00934,47,one_year,dsl,bank_transfer,49.27,2420.97,3,231.8,0,0,1,1
CUST00108,48,two_year,none,electronic_check,41.53,2050.75,4,0.0,1,1,1,1
CUST00940,37,month_to_month,none,electronic_check,38.36,1386.62,2,0.0,0,1,5,1
CUST00525,23,month_to_month,fiber,electronic_check,94.38,2144.51,0,225.3,0,0,1,1
CUST00785,35,one_year,none,electronic_check,34.86,1110.23,3,0.0,0,0,3,1
CUST00048,65,two_year,fiber,mailed_check,65.0,4000.54,2,125.9,0,0,3,0
CUST00204,51,one_year,fiber,bank_transfer,74.6,4182.71,3,409.3,0,1,3,0
CUST00922,42,month_to_month,fiber,electronic_check,77.69,3187.41,1,199.7,0,0,3,1
CUST00632,24,month_to_month,dsl,electronic_check,52.43,1322.08,2,226.9,1,1,4,1
CUST00022,27,month_to_month,fiber,bank_transfer,78.95,2181.99,0,160.0,0,1,5,1
CUST00403,24,month_to_month,dsl,mailed_check,51.06,1186.3,2,163.7,0,0,1,1
CUST00084,60,two_year,fiber,mailed_check,65.0,3635.11,3,156.5,0,0,3,0
CUST00131,41,month_to_month,dsl,electronic_check,54.52,2147.54,1,220.8,0,0,1,1
CUST00416,49,one_year,fiber,electronic_check,73.23,3387.96,2,169.0,1,0,2,1
CUST00979,26,month_to_month,fiber,electronic_check,82.75,1963.69,0,76.8,0,0,3,1
CUST00842,48,month_to_month,dsl,bank_transfer,49.65,2556.61,3,338.0,0,1,2,1
CUST00742,55,month_to_month,fiber,mailed_check,73.29,3707.48,1,467.3,0,1,3,0
CUST00698,43,two_year,none,bank_transfer,38.21,1644.41,2,0.0,0,0,4,1
CUST00287,12,two_year,fiber,credit_card,65.0,790.86,3,198.7,0,0,3,0
CUST00124,34,month_to_month,fiber,credit_card,79.09,2796.58,0,138.6,0,0,2,0
CUST00034,40,one_year,dsl,bank_transfer,55.06,2032.49,1,195.7,0,1,1,1
CUST00971,22,one_year,fiber,electronic_check,72.1,1609.82,2,46.0,0,1,1,0
CUST00517,64,one_year,fiber,credit_card,73.15,4654.59,3,54.4,0,0,1,0
CUST00020,33,month_to_month,none,credit_card,35.68,1064.14,0,0.0,0,1,4,0
CUST00923,33,month_to_month,dsl,electronic_check,45.0,1380.02,2,220.6,0,1,3,0
CUST00220,65,one_year,fiber,credit_card,65.0,4628.49,0,283.6,0,1,5,0
